Topology::Stator::Outer diameter (mm);Topology::Stator::Inner diameter (mm);Topology::Stator::Length (mm);Topology::Rotor::Outer diameter (mm);Topology::Rotor::Inner diameter (mm);Magnet::TM (mm);Magnet::R (mm);Slot::HS (mm);Slot::WT (mm);Slot::R (mm);Winding::Coil - Conductor::No. turns per coil (1);Winding::Coil - Conductor::No. wires in hand (1);Topology::Airgap::Length (mm);Winding::Coil - Conductor::Conductor diameter (mm);Winding::Fill factors::Gross (%);Winding::Fill factors::Net (%);Masses::Total (kg);Inputs::Max. line current, rms (A);Inputs::Max. Line-Line voltage, rms (V);Base speed::Mechanical torque (N.m);Base speed::Speed (rpm);Base speed::Electrical frequency (Hz);Base speed::Mechanical power (W);Base speed::Machine electrical power (W);Base speed::Machine total losses (W);Base speed::Machine efficiency (%);Base speed::Control angle (deg);Base speed::Phase angle (deg);Base speed::Line current, rms (A);Base speed::Line-Line voltage, rms (V);Maximum speed::Mechanical torque (N.m);Maximum speed::Speed (rpm);Maximum speed::Electrical frequency (Hz);Maximum speed::Mechanical power (W);Maximum speed::Machine electrical power (W);Maximum speed::Machine total losses (W);Maximum speed::Machine efficiency (%);Maximum speed::Control angle (deg);Maximum speed::Phase angle (deg);Maximum speed::Line current, rms (A);Maximum speed::Line-Line voltage, rms (V);User work. pt.::Electrical frequency (Hz);User work. pt.::Mechanical power (W);User work. pt.::Machine electrical power (W);User work. pt.::Machine total losses (W);User work. pt.::Machine efficiency (%);User work. pt.::Control angle (deg);User work. pt.::Phase angle (deg);User work. pt.::Line current, rms (A);User work. pt.::Line-Line voltage, rms (V);Post Process;Comment
36; 57.148800; 24.680512; 28.998401; 23.680512; 11.174696; 2.7271205; 11.158476; 5.4256843; 3.7708122; 17.765940;6;3; 0.5000000; 1.1432198; 39.915776; 47.598843; 0.6837436; 7.5527958; 19.798990; 0.2193384; 10199.129; 849.92739; 234.26446; 254.99803; 20.733573; 91.869124; 0.8611670; 10.093402; 7.5527789; 19.799029; 0.0220124; 10879.723; 906.64356; 25.079244; 32.857901; 7.7786578; 76.326371; 0.2514589; 1.2102923; 0.9585594; 19.798722; 330.00000; 45.615931; 50.728923; 5.1129926; 89.920952; 0.4879657; 4.9908211; 3.8029028; 7.7200163;1;
37; 56.788800; 21.634112; 28.518402; 20.634112; 8.2535484; 3.0996943; 9.5421324; 10.068679; 4.1833233; 20.885735;10;4; 0.5000000; 1.2810124; 41.589629; 48.276049; 0.6698784; 10.070394; 19.798990; 0.4070397; 6329.0571; 527.42142; 269.77670; 303.27280; 33.496099; 88.955126; 1.7243774; 28.589305; 10.070296; 19.801761; 0.0417375; 7889.5502; 657.46252; 34.483141; 39.841101; 5.3579605; 86.551676; 0.4274038; 3.7215097; 1.1645770; 19.797330; 330.00000; 45.616056; 49.728405; 4.1123492; 91.730382; 0.6522272; 8.8944108; 2.7844202; 10.413291;1;
38; 58.108800; 24.870912; 10.278401; 23.870912; 12.294876; 2.2350306; 11.376698; 10.602083; 2.0796960; 23.037539;25;3; 0.5000000; 1.1432198; 44.676943; 50.595417; 0.3737599; 7.5527958; 19.798990; 0.2680800; 6531.2838; 544.27365; 183.35452; 221.87857; 38.524058; 82.637324; 20.814916; 31.116401; 7.5534557; 19.799730; 0.0270425; 8147.9829; 678.99858; 23.074142; 29.309750; 6.2356080; 78.725141; 5.5205362; 1.7512586; 0.8593191; 19.796508; 330.00000; 45.621312; 52.483045; 6.8617331; 86.925810; 11.358740; 10.693757; 2.8804834; 10.672886;1;
39; 55.852800; 32.753472; 21.270400; 31.753472; 15.464095; 3.4656209; 15.010331; 6.0296475; 3.3907384; 22.406383;13;4;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
40; 51.892800; 23.043072; 15.990400; 22.043072; 9.3435700; 3.0578836; 10.257065; 9.3601751; 4.4109242; 20.881711;15;3; 0.5000000; 1.1432198; 51.366703; 58.944993; 0.3960881; 7.5527958; 19.798990; 0.2799143; 6752.8606; 562.73838; 197.94363; 226.29257; 28.348948; 87.472436; 2.0035007; 29.122373; 7.5531174; 19.800835; 0.0265875; 8600.2020; 716.68350; 23.945041; 27.971955; 4.0269142; 85.603744; 0.5087955; 3.5528363; 0.8174572; 19.798382; 330.00000; 45.615978; 50.871489; 5.2555112; 89.669044; 0.9749114; 12.778024; 2.9982886; 10.024682;1;
41; 59.092800; 36.371072; 25.590399; 35.371072; 18.745782; 3.1167774; 16.906342; 6.9158482; 3.9048787; 25.101384;14;4; 0.5000000; 1.2810124; 56.491563; 64.076750; 0.6991456; 10.070394; 19.798990; 0.9685851; 2841.7530; 236.81275; 288.23900; 331.50458; 43.265587; 86.948721; 7.0421034; 16.311442; 10.064119; 19.814454; 0.0962265; 3298.5618; 274.88015; 33.239013; 38.351186; 5.1121723; 86.670106; 1.0642610; 1.8400497; 1.1188512; 19.798517; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
42; 59.692800; 33.515072; 36.390400; 32.515072; 16.944814; 2.9972614; 15.508221; 6.7352412; 2.6262737; 23.492777;11;6;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
43; 59.476800; 26.927232; 30.102400; 25.927232; 12.992472; 2.6206328; 12.308458; 11.014112; 2.9447107; 24.477728;13;7; 0.5000000; 1.5912727; 53.128296; 59.718113; 0.8080529; 17.623190; 19.798990; 1.1821630; 3472.4718; 289.37265; 429.87748; 502.73287; 72.855385; 85.508132; 17.886332; 33.720175; 17.624785; 19.799809; 0.1156112; 4397.1060; 366.42550; 53.234796; 60.035607; 6.8008105; 88.672038; 0.5698908; 5.4861955; 1.7646504; 19.796231; 330.00000; 45.611587; 51.436933; 5.8253460; 88.674780; 0.5371545; 5.2168349; 1.6776686; 17.832288;1;
44; 55.996800; 29.212032; 15.462401; 28.212032; 14.431172; 2.7172827; 13.426695; 8.2001540; 2.9420124; 22.806170;13;4; 0.5000000; 1.2810124; 44.464584; 50.806292; 0.4333613; 10.070394; 19.798990; 0.4017495; 6882.7831; 573.56526; 289.56629; 325.15417; 35.587878; 89.055075; 9.0765641; 19.693471; 10.060567; 19.820928; 0.0407231; 7834.0300; 652.83583; 33.408311; 41.813430; 8.4051194; 79.898518; 1.3978665; 2.4596907; 1.2196552; 19.797500; 330.00000; 45.615652; 50.614198; 4.9985460; 90.124222; 2.9116041; 5.7686073; 2.8167819; 10.412200;1;
45; 59.596800; 35.876032; 20.262400; 34.876032; 17.632278; 3.4967296; 16.563834; 6.9779905; 2.6889897; 24.916006;13;5; 0.5000000; 1.4332604; 58.897638; 66.557226; 0.6088606; 12.587993; 19.798990; 0.7184444; 4968.6435; 414.05362; 373.81748; 423.54204; 49.724556; 88.259830; 18.912015; 11.179641; 12.589100; 19.799473; 0.0712226; 5481.6301; 456.80251; 40.884262; 51.881790; 10.997528; 78.802720; 1.4955713; 2.5782083; 1.5171053; 19.798283; 330.00000; 45.617670; 53.230076; 7.6124057; 85.699052; 3.2565444; 2.3686861; 2.1215325; 14.435589;1;
46; 56.236800; 23.309632; 25.782401; 22.309632; 9.7107846; 2.9694763; 10.412447; 10.127911; 2.4305704; 21.782727;12;6; 0.5000000; 1.5911023; 50.674061; 57.296431; 0.6392931; 15.105592; 19.798990; 0.6698035; 5464.0512; 455.33760; 383.25762; 438.03363; 54.776006; 87.495023; 15.340914; 32.279616; 15.106992; 19.799789; 0.0673465; 6725.2610; 560.43842; 47.429964; 55.409888; 7.9799246; 85.598375; 0.0264947; 5.8246189; 1.6259188; 19.797943; 330.00000; 45.618190; 50.318342; 4.7001517; 90.659168; 0.5986916; 8.1393245; 2.4578588; 11.900388;1;
47; 59.236800; 32.829632; 19.782400; 31.829632; 17.712859; 2.3684392; 15.322706; 9.0863547; 3.4561527; 25.501171;14;5; 0.5000000; 1.4332604; 48.699958; 55.110408; 0.5800348; 12.587993; 19.798990; 0.7902327; 4194.7327; 349.56106; 347.12661; 396.37098; 49.244377; 87.576190; 11.292758; 23.333756; 12.589203; 19.799540; 0.0779090; 4933.6028; 411.13357; 40.251345; 47.632083; 7.3807382; 84.504692; 0.9715730; 3.3579941; 1.3903884; 19.797952; 330.00000; 45.616560; 51.610707; 5.9941475; 88.385845; 1.5339629; 4.2275323; 1.8562994; 16.022557;1;
48; 59.836800; 29.973632; 30.582400; 28.973632; 15.911891; 2.2489232; 13.924585; 8.9057477; 2.1775476; 23.892564;12;7; 0.5000000; 1.5912727; 57.150352; 64.202839; 0.8337125; 17.623190; 19.798990; 1.0628001; 4336.8675; 361.40562; 482.67671; 554.43185; 71.755134; 87.057898; 23.468395; 23.504957; 17.624673; 19.799544; 0.1080377; 5028.3471; 419.02893; 56.889121; 68.483007; 11.593886; 83.070419; 0.8036148; 5.2386154; 2.0117203; 19.796629; 330.00000; 45.612236; 53.883059; 8.2708235; 84.650420; 0.8678281; 5.1295948; 1.9995494; 15.637173;1;
49; 56.356800; 32.258432; 15.942401; 31.258432; 17.350591; 2.3455731; 15.042823; 6.0917898; 2.1748494; 22.221006;11;4; 0.5000000; 1.2810124; 51.514050; 59.025054; 0.4493699; 10.070394; 19.798990; 0.3083752; 9282.8176; 773.56814; 299.76982; 341.04076; 41.270941; 87.898531; 15.781604; 9.0919996; 10.071330; 19.799318; 0.0307700; 9851.0672; 820.92227; 31.742344; 50.462241; 18.719897; 62.903159; 2.0545871; 1.6560590; 1.4694587; 19.798816; 330.00000; 45.616706; 53.158184; 7.5414779; 85.813139; 5.8339191; 3.2432990; 3.6636338; 8.3519890;1;
50; 52.900800; 22.052992; 35.334399; 21.052992; 10.121746; 2.3151954; 9.9476972; 11.880568; 3.0431020; 22.907064;5;7; 0.5000000; 1.5912727; 21.912459; 26.183293; 0.6079003; 17.623190; 19.798990; 0.4342382; 10890.396; 907.53296; 495.22242; 547.95793; 52.735511; 90.375993; 2.4103273; 24.946667; 17.623104; 19.799003; 0.0441851; 12590.138; 1049.1781; 58.255289; 85.053729; 26.798440; 68.492340; 1.1773028; 3.1137363; 2.4844123; 19.797353; 330.00000; 45.615979; 51.918962; 6.3029833; 87.859959; 0.9933900; 6.7483369; 4.6284053; 6.4827061;1;
51; 56.500800; 28.716992; 10.134401; 27.716992; 13.319396; 3.0963707; 13.084403; 5.7276659; 2.0807753; 20.086162;9;3; 0.5000000; 1.1432198; 37.655890; 44.331749; 0.3199944; 7.5527958; 19.798990; 0.1045366; 19676.101; 1639.6751; 215.39526; 257.05060; 41.655340; 83.794887; 9.8121873; 7.0551253; 7.5526582; 19.799353; 0.0107855; 20528.739; 1710.7282; 23.186347; 54.452061; 31.265715; 42.581210; 2.4011526; 1.4106606; 1.5884573; 19.798984; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
52; 59.620800; 23.385792; 24.294401; 22.385792; 8.9595479; 3.3722946; 10.349822; 13.184618; 2.4959847; 24.877514;14;7; 0.5000000; 1.5912727; 45.841182; 51.651704; 0.6738429; 17.623190; 19.798990; 0.7960331; 4605.5765; 383.79804; 383.92266; 454.49861; 70.575945; 84.471692; 24.253476; 41.218718; 17.624655; 19.799827; 0.0820914; 6141.7469; 511.81224; 52.798115; 61.200366; 8.4022510; 86.270914; 4.0084138; 4.0913404; 1.7844104; 19.796242; 330.00000; 45.620583; 50.805007; 5.1844245; 89.795446; 4.2564236; 5.9149697; 2.2651819; 12.925203;1;
53; 59.740800; 32.334592; 14.454401; 31.334592; 16.599354; 2.7483914; 14.980198; 9.1484970; 2.2402637; 25.315793;13;5; 0.5000000; 1.4332604; 40.290334; 45.886491; 0.4621126; 12.587993; 19.798990; 0.4162414; 8411.6807; 700.97339; 366.65422; 418.35131; 51.697085; 87.642662; 22.499806; 14.278186; 12.587941; 19.799068; 0.0376079; 9294.4817; 774.54014; 36.604318; 56.502202; 19.897884; 64.783879; 2.2119939; 2.9444017; 1.6413103; 19.797683; 330.00000; 45.615885; 53.566756; 7.9508713; 85.157079; 7.9134667; 2.9134132; 3.5067455; 8.7337535;1;
54; 59.860800; 41.283392; 34.614401; 40.283392; 24.239161; 2.1244882; 19.610574; 5.1123756; 4.9845427; 25.754072;12;3; 0.5000000; 1.1432198; 58.279507; 67.036648; 0.8965048; 7.5527958; 19.798990; 0.9697756; 2161.3958; 180.11632; 219.49982; 253.22998; 33.730156; 86.680030; 2.0039534; 12.154068; 7.5530585; 19.800611; 0.0976063; 2478.4534; 206.53779; 25.333030; 29.530898; 4.1978684; 85.784827; 0.4236468; 1.3800551; 0.8615921; 19.798709; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
55; 55.780800; 22.624192; 39.174401; 21.624192; 10.478829; 2.3406541; 10.226932; 12.479025; 3.2604495; 23.791121;15;5; 0.5000000; 1.4332604; 43.794448; 49.745210; 0.8296746; 12.587993; 19.798990; 1.0863989; 2363.4899; 196.95749; 268.88815; 336.37658; 67.488434; 79.936643; 7.4362984; 38.822619; 12.588260; 19.799405; 0.1092406; 3607.5668; 300.63057; 41.269304; 46.017104; 4.7478007; 89.682530; 1.0107029; 5.7759109; 1.3465513; 19.798023; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
56; 59.380800; 29.288192; 13.974400; 28.288192; 13.679935; 3.1201011; 13.364071; 11.256861; 3.0074267; 25.900957;15;5; 0.5000000; 1.4332604; 39.662631; 45.051221; 0.4532548; 12.587993; 19.798990; 0.5066426; 6314.8229; 526.23524; 335.03601; 383.21293; 48.176923; 87.428158; 14.316181; 27.433067; 12.589169; 19.799691; 0.0482980; 7510.4440; 625.87034; 37.985980; 47.919046; 9.9330659; 79.271153; 1.6154016; 3.6456076; 1.4008217; 19.797239; 330.00000; 45.616763; 51.052424; 5.4356613; 89.352785; 2.9713695; 7.1579378; 2.7421083; 10.790867;1;
57; 57.129600; 29.912704; 13.772800; 28.912704; 15.914263; 2.2259771; 13.899858; 6.4326776; 4.2089378; 21.389030;9;5;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
58; 57.729600; 27.056704; 24.572800; 26.056704; 14.113295; 2.1064611; 12.501737; 6.2520706; 2.9303327; 19.780423;6;7; 0.5000000; 1.5912727; 58.724423; 66.989280; 0.6457720; 17.623190; 19.798990; 0.4776058; 10454.223; 871.18527; 522.86553; 565.43038; 42.564852; 92.472132; 4.0494042; 20.694495; 17.621902; 19.802798; 0.0459947; 11677.540; 973.12833; 56.245447; 71.315054; 15.069607; 78.868968; 0.7661889; 2.4250793; 2.0817662; 19.797941; 330.00000; 45.616100; 50.070355; 4.4542548; 91.104008; 1.2242834; 4.9952680; 4.1657693; 6.9269128;1;
59; 53.529600; 23.248704; 38.972801; 22.248704; 9.7131567; 2.9465302; 10.387719; 7.6548411; 4.4619605; 19.279193;9;4; 0.5000000; 1.2810124; 57.687716; 66.328460; 0.8050658; 10.070394; 19.798990; 0.5549930; 4913.6473; 409.47061; 285.57497; 320.37020; 34.795230; 89.139055; 1.5798431; 21.995620; 10.073341; 19.803472; 0.0562305; 5814.7382; 484.56152; 34.239750; 38.368513; 4.1287636; 89.239188; 0.3165035; 2.6870844; 1.1203610; 19.798393; 330.00000; 45.615951; 49.316032; 3.7000811; 92.497204; 0.4978512; 4.9512396; 2.0671200; 13.755498;1;
60; 45.849600; 21.725504; 38.732800; 20.725504; 9.7538792; 2.3821690; 9.7672098; 8.0753653; 2.6829087; 18.938117;11;3; 0.5000000; 1.1432198; 36.647378; 42.794984; 0.5600377; 7.5527958; 19.798990; 0.4521620; 4448.2038; 370.68365; 210.62376; 242.59391; 31.970158; 86.821533; 2.0619517; 20.531246; 7.5460646; 19.819913; 0.0438098; 5283.3238; 440.27698; 24.238577; 29.654585; 5.4160078; 81.736356; 0.6251779; 2.3542621; 0.8656797; 19.798197; 330.00000; 45.616007; 50.789575; 5.1735674; 89.813722; 0.8644426; 5.6276109; 1.9265040; 15.261232;1;
61; 57.369600; 24.010304; 24.092800; 23.010304; 11.193876; 2.4781707; 10.885609; 8.3604348; 3.6974957; 20.365587;7;7; 0.5000000; 1.5912727; 55.364608; 63.081538; 0.6310376; 17.623190; 19.798990; 0.4818156; 9641.5336; 803.46113; 486.46948; 528.85924; 42.389760; 91.984680; 2.5118657; 28.943423; 17.623163; 19.798987; 0.0454876; 11682.654; 973.55451; 55.649740; 66.208157; 10.558417; 84.052694; 0.6129925; 3.3583138; 1.9344589; 19.798155; 330.00000; 45.616009; 49.643942; 4.0279335; 91.886354; 0.8069267; 7.3671794; 4.1115406; 6.9784390;1;
62; 53.889600; 26.295104; 39.452801; 25.295104; 12.632576; 2.5748206; 12.003847; 5.5464769; 3.6947975; 18.694029;7;4; 0.5000000; 1.2810124; 54.694684; 63.281469; 0.8152145; 10.070394; 19.798990; 0.5092863; 5711.7562; 475.97968; 304.62132; 334.53439; 29.913067; 91.058298; 1.0995305; 14.403201; 10.059845; 19.822528; 0.0514559; 6311.0558; 525.92131; 34.006833; 39.866366; 5.8595335; 85.302063; 0.3269854; 1.6387141; 1.1632702; 19.798625; 330.00000; 45.615945; 49.739143; 4.1231985; 91.710355; 0.4707378; 3.2840596; 2.2657682; 12.658619;1;
63; 54.033600; 22.753664; 33.644801; 21.753664; 8.5996523; 3.3264824; 10.045211; 7.7169834; 3.2460715; 19.093815;7;5; 0.5000000; 1.4332604; 43.957592; 50.906537; 0.7032791; 12.587993; 19.798990; 0.4470003; 7833.7732; 652.81443; 366.69709; 402.04648; 35.349386; 91.207637; 1.5620614; 21.369332; 12.588394; 19.800714; 0.0457041; 8968.2585; 747.35487; 42.923227; 51.536183; 8.6129562; 83.287555; 0.4363115; 2.6025916; 1.5047528; 19.797943; 330.00000; 45.616012; 49.869299; 4.2532871; 91.471131; 0.5367853; 5.7305271; 3.1904592; 9.0409462;1;
64; 57.033600; 32.273664; 27.644800; 31.273664; 16.601726; 2.7254454; 14.955471; 6.6754269; 4.2716538; 22.812259;10;3; 0.5000000; 1.1432198; 37.658241; 44.055681; 0.6520917; 7.5527958; 19.798990; 0.4909753; 4383.4160; 365.28466; 225.37251; 252.42708; 27.054566; 89.282225; 1.1052019; 12.980974; 7.5425287; 19.829042; 0.0494986; 4873.1267; 406.09389; 25.259786; 31.115139; 5.8553530; 81.181659; 0.4377568; 1.4141326; 0.9078125; 19.798595; 330.00000; 45.615933; 51.001815; 5.3858813; 89.439824; 0.5885494; 3.0475657; 1.7997833; 16.347232;1;
65; 57.633600; 29.417664; 38.444801; 28.417664; 14.800758; 2.6059293; 13.557350; 6.4948199; 2.9930487; 21.203652;7;5; 0.5000000; 1.4332604; 43.004439; 49.802305; 0.8810314; 12.587993; 19.798990; 0.6938634; 5253.7705; 437.81421; 381.74527; 421.13070; 39.385431; 90.647694; 5.9003402; 12.713571; 12.603410; 19.776382; 0.0680936; 5761.6793; 480.13994; 41.085065; 50.855199; 9.7701337; 80.788329; 0.8973010; 1.4332475; 1.4838239; 19.798471; 330.00000; 45.615793; 51.930478; 6.3146845; 87.840119; 1.3396653; 2.0600349; 2.1750702; 13.742316;1;
66; 53.433600; 25.609664; 22.844801; 24.609664; 10.400620; 3.4459985; 11.443332; 7.8975904; 4.5246765; 20.702422;10;3; 0.5000000; 1.1432198; 40.255642; 47.092133; 0.5059306; 7.5527958; 19.798990; 0.3051930; 6984.2591; 582.02159; 223.21506; 247.66352; 24.448463; 90.128355; 1.0744967; 17.047481; 7.5469267; 19.817382; 0.0311482; 7867.9475; 655.66229; 25.663931; 30.922414; 5.2584835; 82.994589; 0.4004449; 2.0104805; 0.9024822; 19.798345; 330.00000; 45.615974; 50.184302; 4.5683281; 90.896898; 0.5920492; 6.4416412; 2.7704058; 10.499921;1;
67; 57.273600; 26.371264; 37.964800; 25.371264; 11.881339; 2.9776390; 11.941222; 8.6031841; 3.7602118; 21.788816;9;5; 0.5000000; 1.4332604; 44.188894; 50.759664; 0.8624919; 12.587993; 19.798990; 0.7921103; 4266.2795; 355.52330; 353.88617; 397.50783; 43.621659; 89.026214; 2.0631667; 22.975161; 12.576502; 19.820828; 0.0809015; 5069.8984; 422.49153; 42.952104; 49.032477; 6.0803723; 87.599296; 0.4228642; 2.8489651; 1.4319429; 19.798088; 330.00000; 45.615951; 50.536434; 4.9204826; 90.263495; 0.5850416; 3.6598862; 1.8680478; 15.583329;1;
68; 57.873600; 23.515264; 18.764801; 22.515264; 10.080371; 2.8581229; 10.543101; 8.4225771; 2.4816067; 20.180209;6;8; 0.5000000; 1.7525822; 45.007818; 51.540118; 0.5219846; 20.140789; 19.798990; 0.3412095; 15949.598; 1329.1331; 569.90114; 621.07291; 51.171773; 91.760746; 6.5400294; 25.964713; 20.142678; 19.799601; 0.0338116; 18257.206; 1521.4338; 64.644065; 90.909810; 26.265746; 71.107908; 1.1826509; 3.5444449; 2.6550243; 19.796537; 330.00000; 45.616268; 50.872981; 5.2567135; 89.666984; 1.9259818; 8.9744072; 6.4509721; 4.5935621;1;
69; 53.073600; 22.563264; 22.364800; 21.563264; 10.481201; 2.3177081; 10.202205; 10.005955; 2.2918396; 21.287587;12;3; 0.5000000; 1.1432198; 26.025428; 30.712684; 0.4510480; 7.5527958; 19.798990; 0.2872313; 7078.2062; 589.85051; 212.90386; 242.75477; 29.850910; 87.703266; 5.9344828; 20.425913; 7.5535424; 19.799452; 0.0284414; 8160.1366; 680.01139; 24.303961; 33.277863; 8.9739019; 73.033419; 1.1647129; 2.6076038; 0.9714143; 19.797406; 330.00000; 45.616191; 51.875058; 6.2588668; 87.934728; 2.4673564; 8.4087808; 2.9415766; 10.272371;1;
70; 54.393600; 25.800064; 34.124802; 24.800064; 11.519072; 2.9547728; 11.661339; 5.6086192; 2.4789084; 18.508651;6;5; 0.5000000; 1.4332604; 49.157253; 56.978812; 0.7290598; 12.587993; 19.798990; 0.4417779; 8345.9109; 695.49257; 386.10583; 422.53461; 36.428783; 91.378509; 5.9083814; 11.810787; 12.587963; 19.799000; 0.0428691; 8983.1623; 748.59686; 40.327625; 53.688592; 13.360967; 75.113956; 0.9859641; 1.3241962; 1.5663516; 19.798421; 330.00000; 45.615878; 50.791231; 5.1753524; 89.810539; 1.8094486; 2.9420390; 3.2689069; 8.9708870;1;
71; 51.657600; 21.687424; 24.476800; 20.687424; 10.129930; 2.1805437; 9.7985761; 5.9133542; 3.4892967; 16.757066;5;4; 0.5000000; 1.2810124; 42.893126; 50.781640; 0.5037054; 10.070394; 19.798990; 0.1708848; 17280.064; 1440.0053; 309.22707; 335.30326; 26.076191; 92.223103; 0.9356317; 13.848596; 10.070354; 19.799067; 0.0177574; 18479.952; 1539.9960; 34.364323; 47.627119; 13.262796; 72.152848; 0.4004449; 1.7451628; 1.3897317; 19.798517; 330.00000; 45.615895; 52.533701; 6.9178055; 86.831681; 0.7460840; 8.1423782; 6.3886442; 4.7881370;1;
72; 58.857600; 35.015424; 34.076800; 34.015424; 19.529549; 2.2407339; 16.447529; 7.2709730; 3.9521374; 24.778685;23;3;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
73; 57.177600; 28.732224; 21.836800; 27.732224; 12.570531; 3.4762430; 12.997051; 6.3113029; 4.1775798; 20.677415;8;4; 0.5000000; 1.2810124; 49.558132; 57.277161; 0.5642060; 10.070394; 19.798990; 0.3608493; 8079.9738; 673.33115; 305.32643; 332.95454; 27.628110; 91.702137; 1.0937590; 15.420120; 10.061620; 19.818896; 0.0366732; 8881.2755; 740.10629; 34.107748; 41.335754; 7.2280058; 82.513913; 0.3367357; 1.8010194; 1.2062444; 19.798467; 330.00000; 45.616008; 49.748618; 4.1326105; 91.693014; 0.5571006; 4.8247178; 3.1353135; 9.1757605;1;
